INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(1 , '2020CSB1075' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1129' , 'C'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1120' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1079' , 'C-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1361' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1077' , 'D'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1139' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1103' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1085' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1072' , 'C-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1090' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1141' , 'C'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1101' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1060' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1143' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1131' , 'C'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1105' , 'C'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1093' , 'D'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1086' , 'C'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1130' , 'C-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1153' , 'C-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1122' , 'C'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1097' , 'C-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1083' , 'C-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1082' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1140' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1117' , 'A'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1175' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1065' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1125' , 'F'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1094' , 'C'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1187' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1198' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1073' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1106' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1081' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1113' , 'B'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1078' , 'F'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1070' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1111' , 'C'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1063' , 'D'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1062' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1102' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1123' , 'C-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1067' , 'C-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1116' , 'D'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1039' , 'B-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1109' , 'C'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(43 , '2020CSB1132' , 'C-'::grade , 'Enrolled'::enrolment_status , 'SC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1075' , 'C'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1098' , 'C'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1107' , 'B-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1095' , 'C'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1154' , 'C-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1126' , 'A-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1069' , 'C-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1068' , 'A'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1215' , 'C-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1076' , 'B'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1115' , 'C'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1066' , 'D'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1074' , 'B'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1099' , 'C'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1134' , 'A'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1061' , 'B-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1091' , 'C-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1104' , 'A-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1142' , 'B-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1118' , 'C'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1133' , 'A-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1110' , 'A'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1071' , 'B'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1112' , 'A-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1121' , 'A-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1114' , 'A'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1317' , 'C-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1129' , 'A-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1120' , 'C-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1079' , 'C-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1361' , 'B'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1077' , 'B'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1139' , 'B'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1103' , 'D'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1085' , 'C'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1072' , 'A-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1090' , 'B'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1141' , 'C'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1101' , 'B-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1060' , 'B'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1143' , 'D'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1131' , 'C-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1105' , 'B'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1093' , 'D'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1086' , 'B-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1130' , 'B-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1153' , 'C'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1122' , 'C-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1097' , 'A'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1083' , 'C-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1082' , 'A-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1140' , 'B-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1117' , 'B'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1175' , 'A-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1065' , 'A-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1125' , 'D'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1094' , 'C'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1187' , 'A-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1198' , 'B-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1073' , 'B-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1106' , 'C-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1081' , 'A-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1113' , 'C'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1078' , 'B-'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(44 , '2020CSB1070' , 'F'::grade , 'Enrolled'::enrolment_status , 'CP'::course_types);
